Filename,Cluster
01b8f53784900cef068124c7669f6683cf768a0e,8
01bf7121cdec9e2c14a4cff727edc644d57932ec,2
01c222eab0774bb0b2b13062ff078edcebaa3cc9,9
01c685f6eccd27983e354146b999b29f0ec8d57a,8
01c99de3a1933278472f86a3c5e2266ae8227c75,8
01cbf9a0161483c547074d1afb9974b91e43d52e,9
01cd5ee4a128026713b8aa9b127661bf8030c7be,2
01cdbd1cd8b0b2baf77c99d241f9d0a7045a7f96,9
01cf975c5d6b417e9ccff197cbf4d17de231c190,12
01d380b9ae235a98bcfb7eca5b83715323cfbb45,8
01d530fe707187b16e1cee16799dd17a890beeaf,11
01d8beea67d51d8667c1113903833ece92f693cf,14
01d90a6d23cd71b3703af7a99ac88d4656b4e8d0,12
01dad8eefb7f98e8ecc1e591a26f1007778667be,1
01dc75417499b673e5f815e408ceda307ae36f18,10
01dd11250a711d52398c810580a9896df04def67,0
01df14506a41b81e7350c331a66c01f737453397,2
01e256cc35b1fb00cd0f0f67eef35e7be5686871,2
01e348b6f22d4d6eaf6375d113b287d43f4fa5c5,7
01f2103b9797b0fdff3a1e5f074f26c6e67c5ecc,14
01f7014929d83d057f6ef656a8a7bcea9a664245,5
01f79eafd1aa4134320c0b03318fdc9454dec5df,14
01f9a45cc3ac487ccfd35e8faddf2fe53fdfb6fb,7
01f9f901a6b57d33553ac6cd1088166367013cf4,13
01ff43563c91df26e3ae40d48a2e28b5fd9c4ec0,9
02068114770f22aba749eb506168a3db9fa486ea,13
020d133c9d05cbb8363b4eb57ee8629148ff9563,10
020ed20b8290e043b4ccc1576cabf4656ffdc887,0
02173232164abdf7581bdb0322168865971f2dee,5
02179ad06cb60a80f116a4ae19461aae2a655c35,0
02189eb5c5b060172e6ddff6425306f5901ff8af,8
021ae48dbf25a50c6b3859d91e940634517796c8,1
021c5b9ff82511f77d4356ebaaaf53413b6f89ef,13
021e98b7aaa2ed492ce7a19953c7f595df117d20,12
02266c6e87d6dc322048f8eb25f95a095c5f872d,3
0229354f7d4f87b43550010cdad36180f71a4491,5
0229de94282cad8da89d5aed2cbad1e7e16eefe2,10
0229f60b3fd7ccaaa5eb128ffaf5fb48ebdcf98e,14
022a769dc54fcc05f3e432e2619c044b4b8526f7,0
022d9ad94572c66ac2c283ba8b9650783cb34c62,2
02319d3136a1df31e03bde643373e64379d5dda9,9
023817bad5aeab963f9a8a508db0a5b66a1af856,12
023aedddcca6440e8ff06c63dcd5390aecc1b051,9
023edb1e35171c9bd941bdc295bf7acdb66481f1,7
0241e523e9c41cb83ec12371b15f68ea977996e1,4
024ab720096e09b7b7d95e8dc933b12860c933d1,13
024e5889159e28ccb1024883b02468f530edbdd8,1
0250d560a3ef85d75e4c6ded16d0174879d0c0f9,8
02526e59f0b54a6846db5381bc98062ff5ae04a0,2
0253dfd1a251341f9bfff8bb9aa5accb508e1ae6,2
025750ed1cd21c1670e81238e98f8703659f921a,8
025c33f7ab5750c108507da391600bd0fa6c6b3c,3
025c5a182fb6da0d130c75c775bcd60546fee5bc,12
025f229578eab8569db44eb8158efe050d2eafb6,7
0263047d8129d152d8bbac4a6563a5de18d47d2f,8
0268259ddc7df102c4a97923e6611c7a56a2b5ea,0
026b7e1116c723344f93caa58df9f92bce9ae82d,8
026e32e457d15efac95b36cb7052ab12be1460a6,3
027d17ebbbbb2976ad2873c4f82c73a40f8df0a4,13
027df7c2690380db9122867c14ed8f8167081fe7,8
02868f7dfd9c9ecf9940e675fa5c4fe164f368f5,9
028a54198aa3f64c8a5ec87a8a9918b15a0213b9,12
028d2723ee628dcb69c5acc006b852c603d34d07,14
0292d4c337f8d26c7eea3cb874d64f638ad22c1d,9
029506b8feb606586f4deeb1e2ee9ef732731191,11
029ff7a8e9e11068921ded5c73786cfc87f973fa,8
029ffd330676f358dfd92b87a9d7a045a3ea8621,2
02a04f33fef9d4e4f006be5a8ada37751c20455f,10
02a36fe56451c5129396aff3b23ab458cb7aa47a,9
02a6ca46f05e279fe6672e78cc23228a515b2b6b,5
02a95ee265325028cbecf4883760759dd3ea9951,10
02a9c47846624649bf67de840d9f4661baa75155,11
02ac4a1be728729c3b8f35ef87c0909081279795,12
02af971c548b5bc6781348ccd103576c9d7f3766,12
02b29e3aeff783225da3a519709b83ae97f3c075,14
02b2c1444197163ddea0436185cb644a3652d7a2,12
02b2e11e2371193919f7aae7dbabbfe0ed4ee868,11
02b365d810061ecd036525b480bf3bd59619bf23,10
02b59cf4a89a69cf59eeb7c67e60daa2bbc82a5f,0
