Timestamp,Thpt,Cover
2025-5-6 20:00,243929,217214
2025-5-6 21:00,384540,248628
2025-5-6 22:00,479284,263583
2025-5-6 23:00,697833,267704
2025-5-7 0:00,818189,274501
2025-5-7 1:00,924376,280105
2025-5-7 2:00,998712,282419
2025-5-7 3:00,1086367,284807
2025-5-7 4:00,1170808,287447
2025-5-7 5:00,1244621,289383
2025-5-7 6:00,1327226,291235
2025-5-7 7:00,1408355,292331
2025-5-7 8:00,1478520,293365
2025-5-7 9:00,1562362,294909
2025-5-7 10:00,1633066,295586
2025-5-7 11:00,1698540,296663
2025-5-7 12:00,1772453,297498
2025-5-7 13:00,1838276,298227
2025-5-7 14:00,1904327,299065
2025-5-7 15:00,1976558,299910
2025-5-7 16:00,2041155,300796
2025-5-7 17:00,2113984,301636
2025-5-7 18:00,2181473,302001
2025-5-7 19:00,2254459,303402
2025-5-7 20:00,2323234,303643
2025-5-7 21:00,2390756,304218
2025-5-7 22:00,2461248,304820
2025-5-7 23:00,2525498,305246
2025-5-8 0:00,2588447,305582
2025-5-8 1:00,2658578,306217
2025-5-8 2:00,2723833,306930
2025-5-8 3:00,2801032,307482
2025-5-8 4:00,2871152,308149
2025-5-8 5:00,2976663,308458
2025-5-8 6:00,3090780,308833
2025-5-8 7:00,3201396,309321
2025-5-8 8:00,3266586,309696
2025-5-8 9:00,3325608,309889
2025-5-8 10:00,3390586,310292
2025-5-8 11:00,3450707,310467
2025-5-8 12:00,3517648,310686
2025-5-8 13:00,3576480,310840
2025-5-8 14:00,3637492,311220
2025-5-8 15:00,3700378,311481
2025-5-8 16:00,3763242,311798
2025-5-8 17:00,3826951,311935
2025-5-8 18:00,3885663,312181
2025-5-8 19:00,3944313,312395
2025-5-8 20:00,3999115,312568
2025-5-8 21:00,4056240,312671
2025-5-8 22:00,4117508,313506
2025-5-8 23:00,4179242,313760
2025-5-9 0:00,4233719,313855
2025-5-9 1:00,4300364,313998
2025-5-9 2:00,4366858,314224
2025-5-9 3:00,4430746,314432
2025-5-9 4:00,4496206,314513
2025-5-9 5:00,4563081,314948
2025-5-9 6:00,4618775,315066
2025-5-9 7:00,4677342,316616
2025-5-9 8:00,4730989,316719
2025-5-9 9:00,4782116,316905
2025-5-9 10:00,4837360,317011
2025-5-9 11:00,4885204,317641
2025-5-9 12:00,4937742,317792
2025-5-9 13:00,4990332,317992
2025-5-9 14:00,5035834,318475
2025-5-9 15:00,5086018,318803
2025-5-9 16:00,5136666,318837
2025-5-9 17:00,5183272,319058
2025-5-9 18:00,5236904,319335
2025-5-9 19:00,5289046,319538
