Timestamp,Thpt,Cover
2025-5-20 13:00,95836,65884
2025-5-20 14:00,174177,75319
2025-5-20 15:00,246763,82096
2025-5-20 16:00,320787,86509
2025-5-20 17:00,390091,89479
2025-5-20 18:00,461407,92354
2025-5-20 19:00,523604,94773
2025-5-20 20:00,593385,97184
2025-5-20 21:00,663062,98510
2025-5-20 22:00,725157,99577
2025-5-20 23:00,792492,100673
2025-5-21 0:00,858939,101718
2025-5-21 1:00,923528,102769
2025-5-21 2:00,987029,103631
2025-5-21 3:00,1048224,104239
2025-5-21 4:00,1108032,104831
2025-5-21 5:00,1168783,105704
2025-5-21 6:00,1228908,106214
2025-5-21 7:00,1289671,106593
2025-5-21 8:00,1350229,106814
2025-5-21 9:00,1410000,107337
2025-5-21 10:00,1470883,107852
2025-5-21 11:00,1527210,108206
2025-5-21 12:00,1586918,108905
2025-5-21 13:00,1646261,109362
2025-5-21 14:00,1702525,109644
2025-5-21 15:00,1760689,109920
2025-5-21 16:00,1817133,110108
2025-5-21 17:00,1873215,110453
2025-5-21 18:00,1928652,110794
2025-5-21 19:00,1982033,110872
2025-5-21 20:00,2039075,111152
2025-5-21 21:00,2095473,111417
2025-5-21 22:00,2151985,111503
2025-5-21 23:00,2207619,111612
2025-5-22 0:00,2268783,111703
2025-5-22 1:00,2325922,111806
2025-5-22 2:00,2380534,111888
2025-5-22 3:00,2441547,112096
2025-5-22 4:00,2495024,112143
2025-5-22 5:00,2552899,112365
2025-5-22 6:00,2607338,112452
2025-5-22 7:00,2663003,112608
2025-5-22 8:00,2718794,112671
2025-5-22 9:00,2777705,112934
2025-5-22 10:00,2830159,113045
2025-5-22 11:00,2888008,113147
2025-5-22 12:00,2943200,113346
2025-5-22 13:00,2999631,113522
2025-5-22 14:00,3051948,113577
2025-5-22 15:00,3106996,113659
2025-5-22 16:00,3161599,114147
2025-5-22 17:00,3212057,114239
2025-5-22 18:00,3260537,114553
2025-5-22 19:00,3310885,114605
2025-5-22 20:00,3363322,114737
2025-5-22 21:00,3413824,114778
2025-5-22 22:00,3464784,115041
2025-5-22 23:00,3513720,115347
2025-5-23 0:00,3556808,115370
2025-5-23 1:00,3602553,115457
2025-5-23 2:00,3647175,115468
2025-5-23 3:00,3695739,115516
2025-5-23 4:00,3741701,115546
2025-5-23 5:00,3787148,115591
2025-5-23 6:00,3833932,115685
2025-5-23 7:00,3879757,115703
2025-5-23 8:00,3931280,115756
2025-5-23 9:00,3981547,115840
2025-5-23 10:00,4030583,115889
2025-5-23 11:00,4083134,115963
2025-5-23 12:00,4127662,115981
