Timestamp,Thpt,Cover
2025-5-24 12:00,211525,277073
2025-5-24 13:00,344634,363144
2025-5-24 14:00,425486,391219
2025-5-24 15:00,5211021,399504
2025-5-24 16:00,591728,400061
2025-5-24 17:00,649674,406799
2025-5-24 18:00,775030,415799
2025-5-24 19:00,887028,419663
2025-5-24 20:00,1007294,422204
2025-5-24 21:00,1102443,425719
2025-5-24 22:00,1183809,427109
2025-5-24 23:00,1228342,429682
2025-5-25 0:00,1278393,430820
2025-5-25 1:00,1332273,432334
2025-5-25 2:00,1397714,434277
2025-5-25 3:00,1450734,435810
2025-5-25 4:00,1516520,437361
2025-5-25 5:00,1569666,440373
2025-5-25 6:00,1624439,443385
2025-5-25 7:00,1682557,446396
2025-5-25 8:00,1743246,449408
2025-5-25 9:00,1803633,452419
2025-5-25 10:00,1858928,455431
2025-5-25 11:00,1917438,456086
2025-5-25 12:00,1974777,456733
2025-5-25 13:00,2029119,457370
2025-5-25 14:00,2084273,457999
2025-5-25 15:00,2133437,458620
2025-5-25 16:00,2183343,459232
2025-5-25 17:00,2230587,459835
2025-5-25 18:00,2278117,460430
2025-5-25 19:00,2325290,461016
2025-5-25 20:00,2369319,461593
2025-5-25 21:00,2413775,461631
2025-5-25 22:00,2457129,461675
2025-5-25 23:00,2498318,461726
2025-5-26 0:00,2545655,461784
2025-5-26 1:00,2587173,461849
2025-5-26 2:00,2629490,461920
2025-5-26 3:00,2672174,461998
2025-5-26 4:00,2714095,462082
2025-5-26 5:00,2755876,462174
2025-5-26 6:00,2795115,462272
2025-5-26 7:00,2833125,462376
2025-5-26 8:00,2864664,462488
2025-5-26 9:00,2895940,462606
2025-5-26 10:00,2931257,462731
2025-5-26 11:00,2969038,462862
2025-5-26 12:00,3003477,463000
2025-5-26 13:00,3043344,463145
2025-5-26 14:00,3080995,463297
2025-5-26 15:00,3120059,463455
2025-5-26 16:00,3161225,463620
2025-5-26 17:00,3204536,463792
2025-5-26 18:00,3247648,463970
2025-5-26 19:00,3282549,464155
2025-5-26 20:00,3321929,464347
2025-5-26 21:00,3360962,464546
2025-5-26 22:00,3400395,464751
2025-5-26 23:00,3437055,464963
2025-5-27 0:00,3474674,465181
2025-5-27 1:00,3511380,465407
2025-5-27 2:00,3548612,465639
2025-5-27 3:00,3584348,465877
2025-5-27 4:00,3620648,466123
2025-5-27 5:00,3657527,466375
2025-5-27 6:00,3696226,466634
2025-5-27 7:00,3731625,466899
2025-5-27 8:00,3768781,467472
2025-5-27 9:00,3804784,467852
2025-5-27 10:00,3834657,468327
2025-5-27 11:00,3869486,468633
