Timestamp,Thpt,Cover
2025-5-6 15:00,467381,154072
2025-5-6 16:00,931394,184509
2025-5-6 17:00,1297627,209631
2025-5-6 18:00,1681597,229063
2025-5-6 19:00,2029804,240404
2025-5-6 20:00,2403254,250264
2025-5-6 21:00,2748559,256817
2025-5-6 22:00,3017011,262822
2025-5-6 23:00,3292236,269083
2025-5-7 0:00,3507107,273312
2025-5-7 1:00,3707703,277705
2025-5-7 2:00,3950996,282329
2025-5-7 3:00,4168541,285871
2025-5-7 4:00,4383726,288468
2025-5-7 5:00,4623393,291780
2025-5-7 6:00,4733555,294224
2025-5-7 7:00,4856020,295812
2025-5-7 8:00,5009382,297651
2025-5-7 9:00,5123017,300327
2025-5-7 10:00,5210315,301909
2025-5-7 11:00,5311439,303161
2025-5-7 12:00,5436075,304520
2025-5-7 13:00,5527587,307084
2025-5-7 14:00,5598518,308230
2025-5-7 15:00,5665127,308884
2025-5-7 16:00,5762653,309922
2025-5-7 17:00,5838796,310781
2025-5-7 18:00,5933524,311953
2025-5-7 19:00,6010937,313113
2025-5-7 20:00,6068311,314291
2025-5-7 21:00,6107148,314629
2025-5-7 22:00,6165307,315209
2025-5-7 23:00,6217665,315728
2025-5-8 0:00,6285926,316546
2025-5-8 1:00,6340296,317529
2025-5-8 2:00,6387158,318468
2025-5-8 3:00,6424875,318920
2025-5-8 4:00,6476233,320105
2025-5-8 5:00,6523675,320530
2025-5-8 6:00,6559385,320932
2025-5-8 7:00,6613068,321471
2025-5-8 8:00,6677768,321784
2025-5-8 9:00,6757427,322398
2025-5-8 10:00,6794223,323198
2025-5-8 11:00,6845567,323758
2025-5-8 12:00,6884460,324220
2025-5-8 13:00,6927615,324705
2025-5-8 14:00,6966967,325537
2025-5-8 15:00,7000967,326218
2025-5-8 16:00,7036895,326843
2025-5-8 17:00,7069255,327680
2025-5-8 18:00,7124911,328167
2025-5-8 19:00,7198696,329122
2025-5-8 20:00,7306452,329755
2025-5-8 21:00,7369083,330764
2025-5-8 22:00,7441938,331950
2025-5-8 23:00,7487581,332397
2025-5-9 0:00,7539467,333150
2025-5-9 1:00,7624447,333975
2025-5-9 2:00,7711612,334577
2025-5-9 3:00,7762070,335191
2025-5-9 4:00,7805105,335612
2025-5-9 5:00,7875104,336182
2025-5-9 6:00,7914759,336521
2025-5-9 7:00,7984440,337377
2025-5-9 8:00,8022546,337832
2025-5-9 9:00,8052951,338109
2025-5-9 10:00,8087700,338554
2025-5-9 11:00,8132697,338993
2025-5-9 12:00,8159534,339581
2025-5-9 13:00,8187045,340076
2025-5-9 14:00,8227423,340413
