Timestamp,Thpt,Cover
2025-5-11 21:00,243385,98022
2025-5-11 22:00,623412,109217
2025-5-11 23:00,913298,111936
2025-5-12 0:00,1254477,113533
2025-5-12 1:00,1533858,114136
2025-5-12 2:00,1828915,114954
2025-5-12 3:00,2148302,115396
2025-5-12 4:00,2437560,115864
2025-5-12 5:00,2717273,116084
2025-5-12 6:00,3015015,116315
2025-5-12 7:00,3294985,116473
2025-5-12 8:00,3549373,116674
2025-5-12 9:00,3823064,116923
2025-5-12 10:00,4124109,117100
2025-5-12 11:00,4391175,117201
2025-5-12 12:00,4680998,117282
2025-5-12 13:00,4991560,117445
2025-5-12 14:00,5291932,117676
2025-5-12 15:00,5555724,118104
2025-5-12 16:00,5883667,118292
2025-5-12 17:00,6144152,118375
2025-5-12 18:00,6440439,118451
2025-5-12 19:00,6731345,118542
2025-5-12 20:00,7004357,118561
2025-5-12 21:00,7263039,118605
2025-5-12 22:00,7545134,118666
2025-5-12 23:00,7835403,118691
2025-5-13 0:00,8090897,118755
2025-5-13 1:00,8363244,118846
2025-5-13 2:00,8653741,118883
2025-5-13 3:00,8952323,118930
2025-5-13 4:00,9262288,118996
2025-5-13 5:00,9545895,119019
2025-5-13 6:00,9824513,119086
2025-5-13 7:00,10147147,119117
2025-5-13 8:00,10409762,119145
2025-5-13 9:00,10691538,119268
2025-5-13 10:00,10937450,119291
2025-5-13 11:00,11189653,119314
2025-5-13 12:00,11445821,119492
2025-5-13 13:00,11714684,119498
2025-5-13 14:00,12021911,119549
2025-5-13 15:00,12250101,119687
2025-5-13 16:00,12513376,119717
2025-5-13 17:00,12785120,119731
2025-5-13 18:00,13051590,119793
2025-5-13 19:00,13306574,119801
2025-5-13 20:00,13589307,119813
2025-5-13 21:00,13869967,119848
2025-5-13 22:00,14130603,119891
2025-5-13 23:00,14441136,119922
2025-5-14 0:00,14723887,119937
2025-5-14 1:00,14998746,119969
2025-5-14 2:00,15320629,119984
2025-5-14 3:00,15633244,120050
2025-5-14 4:00,15921141,120054
2025-5-14 5:00,16235272,120057
2025-5-14 6:00,16544601,120077
2025-5-14 7:00,16831791,120079
2025-5-14 8:00,17107677,120113
2025-5-14 9:00,17379680,120121
2025-5-14 10:00,17695021,120132
2025-5-14 11:00,17982741,120156
2025-5-14 12:00,18258336,120162
2025-5-14 13:00,18565876,120217
2025-5-14 14:00,18859863,120246
2025-5-14 15:00,19114395,120258
2025-5-14 16:00,19411718,120284
2025-5-14 17:00,19729031,120294
2025-5-14 18:00,20015363,120296
2025-5-14 19:00,20315339,120306
2025-5-14 20:00,20592219,120312
