Timestamp,Thpt,Cover
2025-5-11 19:00,51629,65226
2025-5-11 20:00,189522,98705
2025-5-11 21:00,263997,104984
2025-5-11 22:00,339690,108485
2025-5-11 23:00,417788,111387
2025-5-12 0:00,493894,113617
2025-5-12 1:00,566269,115644
2025-5-12 2:00,636938,117263
2025-5-12 3:00,706143,118882
2025-5-12 4:00,768025,119803
2025-5-12 5:00,836751,121165
2025-5-12 6:00,905631,121678
2025-5-12 7:00,966807,122280
2025-5-12 8:00,1033377,123356
2025-5-12 9:00,1100592,124015
2025-5-12 10:00,1166434,124737
2025-5-12 11:00,1232258,125202
2025-5-12 12:00,1292424,125719
2025-5-12 13:00,1357583,126853
2025-5-12 14:00,1413567,127244
2025-5-12 15:00,1471483,127633
2025-5-12 16:00,1536707,128075
2025-5-12 17:00,1594254,128416
2025-5-12 18:00,1645306,128781
2025-5-12 19:00,1703689,129070
2025-5-12 20:00,1765221,129481
2025-5-12 21:00,1825575,129690
2025-5-12 22:00,1885128,129926
2025-5-12 23:00,1941699,130440
2025-5-13 0:00,2000043,130708
2025-5-13 1:00,2055167,130972
2025-5-13 2:00,2111268,131376
2025-5-13 3:00,2170436,131513
2025-5-13 4:00,2228133,131721
2025-5-13 5:00,2291238,132176
2025-5-13 6:00,2348281,132355
2025-5-13 7:00,2406696,132539
2025-5-13 8:00,2469302,132861
2025-5-13 9:00,2527272,133059
2025-5-13 10:00,2586493,133328
2025-5-13 11:00,2642531,133434
2025-5-13 12:00,2701242,134472
2025-5-13 13:00,2761973,134547
2025-5-13 14:00,2823711,134907
2025-5-13 15:00,2879652,135191
2025-5-13 16:00,2939472,135431
2025-5-13 17:00,3001616,135652
2025-5-13 18:00,3062415,135943
2025-5-13 19:00,3120774,136025
2025-5-13 20:00,3172608,136157
2025-5-13 21:00,3228110,136412
2025-5-13 22:00,3281615,136491
2025-5-13 23:00,3337490,136598
2025-5-14 0:00,3394553,136796
2025-5-14 1:00,3451188,136864
2025-5-14 2:00,3507541,136912
2025-5-14 3:00,3565845,137039
2025-5-14 4:00,3624186,137151
2025-5-14 5:00,3682398,137249
2025-5-14 6:00,3737519,137397
2025-5-14 7:00,3787620,137498
2025-5-14 8:00,3840448,137623
2025-5-14 9:00,3899718,137758
2025-5-14 10:00,3957619,137854
2025-5-14 11:00,4007162,137970
2025-5-14 12:00,4059551,137983
2025-5-14 13:00,4122160,138258
2025-5-14 14:00,4176978,138309
2025-5-14 15:00,4231216,138404
2025-5-14 16:00,4289063,138564
2025-5-14 17:00,4339682,138643
2025-5-14 18:00,4394376,138673
