Timestamp,Thpt,Cover
2025-5-19 14:00,190827,62325
2025-5-19 15:00,350846,65468
2025-5-19 16:00,455502,66369
2025-5-19 17:00,519298,66810
2025-5-19 18:00,552208,67639
2025-5-19 19:00,583162,68213
2025-5-19 20:00,616825,68452
2025-5-19 21:00,649732,69451
2025-5-19 22:00,682481,69818
2025-5-19 23:00,715278,70256
2025-5-20 0:00,748583,70923
2025-5-20 1:00,782632,71209
2025-5-20 2:00,815347,72640
2025-5-20 3:00,849239,72890
2025-5-20 4:00,881965,73334
2025-5-20 5:00,915257,73923
2025-5-20 6:00,949143,74118
2025-5-20 7:00,982306,74678
2025-5-20 8:00,1015064,75280
2025-5-20 9:00,1044257,75588
2025-5-20 10:00,1075068,75793
2025-5-20 11:00,1108509,75904
2025-5-20 12:00,1140334,76228
2025-5-20 13:00,1167735,76554
2025-5-20 14:00,1175449,76715
2025-5-20 15:00,1183251,77029
2025-5-20 16:00,1191325,77092
2025-5-20 17:00,1212556,77515
2025-5-20 18:00,1243695,77613
2025-5-20 19:00,1274128,77860
2025-5-20 20:00,1306038,78079
2025-5-20 21:00,1337537,78341
2025-5-20 22:00,1369147,78616
2025-5-20 23:00,1386088,78759
2025-5-21 0:00,1409504,78889
2025-5-21 1:00,1429528,79303
2025-5-21 2:00,1455002,79477
2025-5-21 3:00,1486620,79773
2025-5-21 4:00,1495725,79831
2025-5-21 5:00,1502601,79851
2025-5-21 6:00,1509422,79975
2025-5-21 7:00,1516886,80002
2025-5-21 8:00,1536081,80033
2025-5-21 9:00,1566561,80130
2025-5-21 10:00,1598299,80288
2025-5-21 11:00,1629377,80482
2025-5-21 12:00,1660364,80826
2025-5-21 13:00,1691200,81051
2025-5-21 14:00,1720079,81162
2025-5-21 15:00,1750270,81339
2025-5-21 16:00,1781696,81418
2025-5-21 17:00,1813992,81579
2025-5-21 18:00,1841112,81710
2025-5-21 19:00,1847933,81736
2025-5-21 20:00,1856089,81750
2025-5-21 21:00,1863370,81781
2025-5-21 22:00,1871132,81805
2025-5-21 23:00,1881047,81849
2025-5-22 0:00,1913079,82031
2025-5-22 1:00,1942657,82277
2025-5-22 2:00,1971564,82637
2025-5-22 3:00,1999896,82834
2025-5-22 4:00,2028898,83035
2025-5-22 5:00,2043427,83135
2025-5-22 6:00,2062426,83217
2025-5-22 7:00,2092129,83287
2025-5-22 8:00,2122124,83386
2025-5-22 9:00,2153502,83505
2025-5-22 10:00,2185199,83716
2025-5-22 11:00,2213548,83895
2025-5-22 12:00,2241750,84038
2025-5-22 13:00,2271270,84487
