Timestamp,Thpt,Cover
2025-5-6 7:00,11884,81537
2025-5-6 8:00,76861,152235
2025-5-6 9:00,126478,170483
2025-5-6 10:00,170535,178160
2025-5-6 11:00,213265,184842
2025-5-6 12:00,256936,190849
2025-5-6 13:00,301237,195448
2025-5-6 14:00,341959,199961
2025-5-6 15:00,380294,204095
2025-5-6 16:00,417444,206579
2025-5-6 17:00,455471,210539
2025-5-6 18:00,491810,212626
2025-5-6 19:00,535381,215428
2025-5-6 20:00,569222,217803
2025-5-6 21:00,604812,220078
2025-5-6 22:00,644474,222050
2025-5-6 23:00,683218,223463
2025-5-7 0:00,716126,224979
2025-5-7 1:00,749272,226265
2025-5-7 2:00,778577,227305
2025-5-7 3:00,816691,228718
2025-5-7 4:00,854043,229745
2025-5-7 5:00,891929,230646
2025-5-7 6:00,927644,231817
2025-5-7 7:00,966008,233001
2025-5-7 8:00,1003600,234298
2025-5-7 9:00,1035924,234966
2025-5-7 10:00,1070584,235744
2025-5-7 11:00,1106571,237318
2025-5-7 12:00,1137905,237971
2025-5-7 13:00,1170824,238730
2025-5-7 14:00,1209882,239553
2025-5-7 15:00,1242862,240235
2025-5-7 16:00,1273725,241069
2025-5-7 17:00,1313417,241830
2025-5-7 18:00,1349295,242883
2025-5-7 19:00,1390913,243928
2025-5-7 20:00,1428795,244680
2025-5-7 21:00,1455571,245180
2025-5-7 22:00,1493441,245971
2025-5-7 23:00,1530278,246428
2025-5-8 0:00,1562584,247138
2025-5-8 1:00,1591217,247525
2025-5-8 2:00,1624781,248342
2025-5-8 3:00,1658937,248798
2025-5-8 4:00,1690897,249264
2025-5-8 5:00,1723725,249919
2025-5-8 6:00,1760495,250248
2025-5-8 7:00,1795617,251035
2025-5-8 8:00,1824638,251602
2025-5-8 9:00,1864414,252315
2025-5-8 10:00,1894179,253193
2025-5-8 11:00,1929844,253585
2025-5-8 12:00,1965006,254050
2025-5-8 13:00,1999360,254371
2025-5-8 14:00,2031220,254831
2025-5-8 15:00,2066950,255212
2025-5-8 16:00,2101108,255696
2025-5-8 17:00,2132179,256630
2025-5-8 18:00,2165993,256979
2025-5-8 19:00,2196123,257305
2025-5-8 20:00,2228401,257703
2025-5-8 21:00,2259526,258327
2025-5-8 22:00,2292645,258718
2025-5-8 23:00,2317947,259013
2025-5-9 0:00,2346037,259478
2025-5-9 1:00,2372893,259842
2025-5-9 2:00,2407964,260193
2025-5-9 3:00,2439523,260490
2025-5-9 4:00,2467167,260729
2025-5-9 5:00,2496376,261127
2025-5-9 6:00,2527831,261471
