Timestamp,Thpt,Cover
2025-5-24 12:00,273268,112867
2025-5-24 13:00,414670,121763
2025-5-24 14:00,638408,125717
2025-5-24 15:00,790926,126586
2025-5-24 16:00,856194,130439
2025-5-24 17:00,920180,132510
2025-5-24 18:00,984232,133169
2025-5-24 19:00,1037330,134623
2025-5-24 20:00,1073765,135404
2025-5-24 21:00,1125762,136722
2025-5-24 22:00,1163431,136887
2025-5-24 23:00,1200328,137109
2025-5-25 0:00,1236945,137550
2025-5-25 1:00,1271373,138437
2025-5-25 2:00,1306439,139136
2025-5-25 3:00,1343822,139200
2025-5-25 4:00,1379424,139643
2025-5-25 5:00,1415234,139741
2025-5-25 6:00,1449799,139850
2025-5-25 7:00,1484188,139959
2025-5-25 8:00,1535411,140038
2025-5-25 9:00,1568225,140073
2025-5-25 10:00,1602615,140138
2025-5-25 11:00,1635884,140200
2025-5-25 12:00,1670604,140248
2025-5-25 13:00,1706236,140276
2025-5-25 14:00,1739463,140337
2025-5-25 15:00,1772220,140355
2025-5-25 16:00,1806024,140448
2025-5-25 17:00,1838120,140637
2025-5-25 18:00,1871856,140823
2025-5-25 19:00,1904504,141007
2025-5-25 20:00,1938552,141188
2025-5-25 21:00,1972857,141365
2025-5-25 22:00,2006354,141541
2025-5-25 23:00,2040729,141713
2025-5-26 0:00,2074748,141882
2025-5-26 1:00,2109101,142049
2025-5-26 2:00,2142820,142213
2025-5-26 3:00,2176354,142374
2025-5-26 4:00,2208456,142533
2025-5-26 5:00,2243995,142689
2025-5-26 6:00,2279228,142841
2025-5-26 7:00,2313396,142992
2025-5-26 8:00,2345299,143139
2025-5-26 9:00,2378507,143283
2025-5-26 10:00,2411090,143425
2025-5-26 11:00,2444977,143564
2025-5-26 12:00,2477510,143700
2025-5-26 13:00,2509459,143834
2025-5-26 14:00,2541736,143964
2025-5-26 15:00,2575106,144092
2025-5-26 16:00,2606817,144217
2025-5-26 17:00,2638602,144340
2025-5-26 18:00,2670210,144459
2025-5-26 19:00,2702288,144576
2025-5-26 20:00,2733827,144690
2025-5-26 21:00,2766026,144801
2025-5-26 22:00,2797308,144909
2025-5-26 23:00,2828268,145015
2025-5-27 0:00,2860162,145118
2025-5-27 1:00,2893153,145218
2025-5-27 2:00,2925139,145315
2025-5-27 3:00,2957310,145410
2025-5-27 4:00,2988806,145502
2025-5-27 5:00,3020541,145591
2025-5-27 6:00,3052427,145677
2025-5-27 7:00,3083229,145760
2025-5-27 8:00,3115514,145841
2025-5-27 9:00,3148357,145919
2025-5-27 10:00,3180403,145994
2025-5-27 11:00,3211819,146066
