Filename,Cluster
8431625386986f31465f6662773e8c73a1f0b252,1
84320586957a0961abecbbb700ce130853576af1,3
8461340996b29af54fa74c3a713223c1c8d179f3,3
8462905484b37cfda27fb22708d77af120752b99,0
8463821995ca2088d65be1827f506b4b902469d6,2
8472321334fd043c38dc850c9dad78b6f0056a9a,5
847913860609cacfb1778c029d824a59d357feec,4
848222146e63233c2abdb6f793e589f5804c348b,2
8487022811e05f857ad95af90b5adb8b156688a2,14
849650709eda1d1f802bcdcae63db293226e9a56,4
85079028032765cfeb3b2be299545f068c91a4ca,2
8546701140daf0a204e81fa349d3932ce338ded6,5
85626189606fd80079f3eb20b95fad0b8326b835,3
857069480153d32935bf8f70664856b3cbb90679,11
8576834186bb444be18549d7b317d64795a1ce30,10
858082141d93bb2723429d98821217195a145f69,11
8583775964fa6e470311809ca3974a9a2b7ff057,11
8587606737bf6a2e874f49f5f32ca46653504d70,9
8595051756dc03edddd5e4b4c8ff9fb1d94feb99,6
8600049340f8c546eea97c06d2b81274cd8aad6f,0
862013219f98984806c5d0a0ed9715b1ec6b8dec,2
862463718b3c4eb5755aa63d6adcb84ef9a52ea0,6
8657474558e7b20a24e6e434ac244bcf5f4dba3b,2
866276839bd768468a552fa9757d20d1a090197d,3
867511486be34e4859bd7de7c30a805b0c037634,4
86938817457be4613031500a7031053da4a4df48,13
87133949007faa7751967c4f1474b26b069d7f89,10
87180740053e57672fe8100f897745d633596194,6
8728821298dbe418b23532d4ab3275da56db711a,13
87411253816b25119a53d25314f6e7433a4b7fe0,7
8744007336c7413ff2f5df792ffce990d77a372d,0
8749258543f96745d83e0b29829b7984ea6233e0,9
875379015e9d452544f10299d24706b89accced5,0
8759742092678d92738479f51bb8fdbcb4133f88,10
87666949188f256e12e76b91a25b44d5d910f9df,10
87856595074869d32ca0be913a854df7cdecdb70,1
8791133467fd83afa6c82cc87583b5b20ece4e06,3
8795827330123986171e793091d81742f231d13d,5
879895385bf55575eb839527f49974af573ee690,14
881548756c03c040c91933f3b75b9d2fc49c5562,11
8819214316efe2576648cbc4cc80b0689f8d57b4,14
8841004879a11bd66955e36900ce7d0b6edb703d,8
8842186586c2696e8aacc15d2f470561d822a020,2
8900701471b404b55eb4d360c72b1744df2dfa4d,5
8929185316b4ea37023225283c133b57bf3ebe2c,0
89530948707c88fa8d0f5579d9e22ef856307fa8,11
896642470171dd9be2319cac69f1ea2f2ff5eadc,7
900134934d2629740a73e0a0f49f3bd0e28067f3,6
9017100878c95bf56d999e221f31472955ef613a,4
9045359077ed96615f585b35209f1022edd5871d,3
904586299b995417a73b3ed48cbea856f35f9367,14
9046445131afe3ace179b8a3f879d208d37b6afc,7
905619159f1b5488e66aca899ce51b4915292982,10
906177524d7bc3249079ab53f2a22a5704635139,9
907768752628e3b5730af214c32edddd58a1d588,6
90895649746312e31da8e44b05eadd4b0123fee1,3
91074233311b8e3e0cdee764225d1442ae831a2a,1
9114523798f502d504d2691d644b76be15e549a4,1
91309994189fcd9dd8fa7f2e5723f1c78287aa05,1
913375847461da0c398ccd2db675d97f26bbc395,11
914486705e7a7623d6618c188b9fd9de31bcf437,5
914495287658bf32a0c4cdfb6efbabadd3d596b1,12
9149940530e1386e57a054202261068ebf5497e8,0
915035027fa588bcb3717b0b788ab005f8a585d7,2
91511588916adf3e93a696967fdf803606c52ebd,11
9165242238f65f4b7ef372f0af5e30b1ba2efdc2,6
9165328595634ea14670d3fd28adb4e061ad1aff,9
91706524061c645330bc5f5598f87eea6ca17359,9
9172503262bd273c796a0092cacd6ce19649c0f2,14
9173256337ffedc769e77c6775ed5590ffdc8224,13
9178669993824d210d856869bed6fa742db51322,1
918675227bf79063232db39991c4add64e1b0bb4,1
919429026809b979f14a82b25425299e49964b61,0
9195501696320eca0cfb546e014a249bbf923f02,2
919859008b5b203ca3fbe3035d06f66d8d90d04c,4
921538181177e48f0438cc7eedda2aeca834f077,0
9228325250b1066b25d17780f4913e8604482e0b,3
9241080314a144217bf25ffb953c2b8dd201d662,3
926100730fe29be98dadf52dbf3c493fe3299307,12
927175344cdfbce2f3fcf31db914300649e3a6c2,2
928555058aaa48d3966e53660e9b4a55bffe1f17,11
9301050568aecdd630ffa481a3bd45801a6155b2,8
931029072367317af7aab9adb93c3c2d8c5de752,5
931468655eb27195ee34c730adbb108205481307,2
933678910b58c98be49f941b374181381076aa13,9
933866614e33a413fd4dd9c6403885d778d678fb,6
933937720f41ab4db19146301d255f3594d3d183,9
935859524d12bba8e199dcb15fba21b4299dbd5d,3
937382866062bb847ec7ac03ec9e3d116f799830,1
937506365d5798b8dac54af8c064f61e490eb771,11
937635068d5f25f226421284b02cb0243f503cbe,13
937887291a16c52ec80cedfeb89aefac4b1c17d2,13
93896062340dff67e2cb8ee3c5ce926ff140c615,1
93999394181f253100341231caf6bb3bddc579d5,3
942279465c89ef24e6f4763a5f0b23f9ffea30b5,9
943654844434f06e97b7ef29670a041a98352160,0
