Timestamp,Thpt,Cover
2025-4-29 22:00,329457,252215
2025-4-29 23:00,687503,293969
2025-4-30 0:00,1064657,308537
2025-4-30 1:00,1483841,318728
2025-4-30 2:00,1777169,328058
2025-4-30 3:00,2079741,335178
2025-4-30 4:00,2408044,340917
2025-4-30 5:00,2648892,345729
2025-4-30 6:00,2909540,352793
2025-4-30 7:00,3110016,356997
2025-4-30 8:00,3359345,361033
2025-4-30 9:00,3554708,362918
2025-4-30 10:00,3735078,365887
2025-4-30 11:00,3918224,368297
2025-4-30 12:00,4120108,370903
2025-4-30 13:00,4335202,373028
2025-4-30 14:00,4475316,374654
2025-4-30 15:00,4620792,376513
2025-4-30 16:00,4766240,378299
2025-4-30 17:00,4910359,379898
2025-4-30 18:00,5018568,381612
2025-4-30 19:00,5108639,382758
2025-4-30 20:00,5225401,384785
2025-4-30 21:00,5327230,386358
2025-4-30 22:00,5432149,387675
2025-4-30 23:00,5565717,389356
2025-5-1 0:00,5688337,390321
2025-5-1 1:00,5788403,391865
2025-5-1 2:00,5893921,393302
2025-5-1 3:00,5977256,394316
2025-5-1 4:00,6066246,395201
2025-5-1 5:00,6155292,395923
2025-5-1 6:00,6250047,396758
2025-5-1 7:00,6312684,397492
2025-5-1 8:00,6385036,398191
2025-5-1 9:00,6479231,398859
2025-5-1 10:00,6546942,399436
2025-5-1 11:00,6609019,400023
2025-5-1 12:00,6678167,400604
2025-5-1 13:00,6755644,401047
2025-5-1 14:00,6823615,401923
2025-5-1 15:00,6880998,402965
2025-5-1 16:00,6937153,403512
2025-5-1 17:00,6984889,403889
2025-5-1 18:00,7036675,404404
2025-5-1 19:00,7082533,404701
2025-5-1 20:00,7127646,405026
2025-5-1 21:00,7168503,405457
2025-5-1 22:00,7217475,405707
2025-5-1 23:00,7265034,405913
2025-5-2 0:00,7323372,406243
2025-5-2 1:00,7361523,406437
2025-5-2 2:00,7414181,406735
2025-5-2 3:00,7456821,406888
2025-5-2 4:00,7521566,407025
2025-5-2 5:00,7571578,407542
2025-5-2 6:00,7613140,407823
2025-5-2 7:00,7649952,407920
2025-5-2 8:00,7692864,408412
2025-5-2 9:00,7741159,409020
2025-5-2 10:00,7785155,409932
2025-5-2 11:00,7840314,410274
2025-5-2 12:00,7892160,410870
2025-5-2 13:00,7956181,411219
2025-5-2 14:00,7995948,411400
2025-5-2 15:00,8030557,411514
2025-5-2 16:00,8067738,411645
2025-5-2 17:00,8103479,411818
2025-5-2 18:00,8146100,412078
2025-5-2 19:00,8187888,412298
2025-5-2 20:00,8221160,412555
2025-5-2 21:00,8274173,414595
