Timestamp,Thpt,Cover
2025-5-24 12:00,139430,168312
2025-5-24 13:00,224929,256548
2025-5-24 14:00,343857,276151
2025-5-24 15:00,385898,281906
2025-5-24 16:00,431814,281801
2025-5-24 17:00,486875,286846
2025-5-24 18:00,529781,293014
2025-5-24 19:00,583284,295309
2025-5-24 20:00,662349,297045
2025-5-24 21:00,725033,300035
2025-5-24 22:00,778144,301174
2025-5-24 23:00,807813,303461
2025-5-25 0:00,840670,304321
2025-5-25 1:00,875798,305620
2025-5-25 2:00,919288,307386
2025-5-25 3:00,953480,308573
2025-5-25 4:00,996675,309912
2025-5-25 5:00,1031551,310776
2025-5-25 6:00,1067121,311296
2025-5-25 7:00,1105369,312906
2025-5-25 8:00,1145424,315051
2025-5-25 9:00,1185099,317010
2025-5-25 10:00,1221478,317730
2025-5-25 11:00,1259844,318966
2025-5-25 12:00,1297236,320212
2025-5-25 13:00,1333135,322889
2025-5-25 14:00,1369264,323423
2025-5-25 15:00,1401912,324326
2025-5-25 16:00,1434542,325277
2025-5-25 17:00,1465592,326169
2025-5-25 18:00,1497048,327450
2025-5-25 19:00,1527817,327598
2025-5-25 20:00,1556417,328406
2025-5-25 21:00,1585616,329027
2025-5-25 22:00,1613862,330319
2025-5-25 23:00,1641341,330575
2025-5-26 0:00,1672624,331079
2025-5-26 1:00,1699649,331551
2025-5-26 2:00,1727240,332063
2025-5-26 3:00,1755317,332775
2025-5-26 4:00,1782296,333394
2025-5-26 5:00,1810060,334053
2025-5-26 6:00,1836117,334544
2025-5-26 7:00,1861092,335405
2025-5-26 8:00,1881826,336501
2025-5-26 9:00,1902673,336823
2025-5-26 10:00,1926066,337220
2025-5-26 11:00,1950663,338805
2025-5-26 12:00,1973199,339614
2025-5-26 13:00,1998829,340384
2025-5-26 14:00,2024051,340645
2025-5-26 15:00,2049753,341424
2025-5-26 16:00,2076917,341630
2025-5-26 17:00,2105055,341936
2025-5-26 18:00,2133593,342406
2025-5-26 19:00,2157029,342743
2025-5-26 20:00,2182314,342794
2025-5-26 21:00,2207757,343256
2025-5-26 22:00,2233576,343400
2025-5-26 23:00,2258299,344179
2025-5-27 0:00,2282452,344954
2025-5-27 1:00,2306861,345503
2025-5-27 2:00,2331459,345869
2025-5-27 3:00,2354774,345999
2025-5-27 4:00,2378052,346287
2025-5-27 5:00,2402233,346601
2025-5-27 6:00,2428214,347107
2025-5-27 7:00,2451323,347398
2025-5-27 8:00,2475811,347760
2025-5-27 9:00,2499584,348289
2025-5-27 10:00,2519527,348717
2025-5-27 11:00,2541992,349097
