Timestamp,Thpt,Cover
2025-5-22 18:00,262922,91490
2025-5-22 19:00,497712,93156
2025-5-22 20:00,632209,94360
2025-5-22 21:00,723218,94480
2025-5-22 22:00,759653,95048
2025-5-22 23:00,778296,95085
2025-5-23 0:00,786696,95147
2025-5-23 1:00,795559,95175
2025-5-23 2:00,805170,95688
2025-5-23 3:00,837250,96493
2025-5-23 4:00,870346,97458
2025-5-23 5:00,903747,97900
2025-5-23 6:00,936928,98306
2025-5-23 7:00,969291,98666
2025-5-23 8:00,992532,98848
2025-5-23 9:00,1024838,99105
2025-5-23 10:00,1056911,99235
2025-5-23 11:00,1089569,99402
2025-5-23 12:00,1122073,99610
2025-5-23 13:00,1138226,99759
2025-5-23 14:00,1171948,99888
2025-5-23 15:00,1205384,100145
2025-5-23 16:00,1239206,100330
2025-5-23 17:00,1271069,100516
2025-5-23 18:00,1304268,100659
2025-5-23 19:00,1336402,100841
2025-5-23 20:00,1369054,101222
2025-5-23 21:00,1402169,101581
2025-5-23 22:00,1435208,101864
2025-5-23 23:00,1446674,101915
2025-5-24 0:00,1477070,102055
2025-5-24 1:00,1509605,102257
2025-5-24 2:00,1540600,102401
2025-5-24 3:00,1572808,102621
2025-5-24 4:00,1604713,102737
2025-5-24 5:00,1635701,102963
2025-5-24 6:00,1667270,103196
2025-5-24 7:00,1700938,103377
2025-5-24 8:00,1732792,103473
2025-5-24 9:00,1744076,103493
2025-5-24 10:00,1751991,103517
2025-5-24 11:00,1760083,103532
2025-5-24 12:00,1767817,103611
2025-5-24 13:00,1776118,103838
2025-5-24 14:00,1787594,103913
2025-5-24 15:00,1818504,103986
2025-5-24 16:00,1851430,104065
2025-5-24 17:00,1882580,104179
2025-5-24 18:00,1912929,104371
2025-5-24 19:00,1941187,104493
2025-5-24 20:00,1972801,104558
2025-5-24 21:00,2003909,104593
2025-5-24 22:00,2035403,104726
2025-5-24 23:00,2066623,104807
2025-5-25 0:00,2099112,105215
2025-5-25 1:00,2130149,105258
2025-5-25 2:00,2159966,105500
2025-5-25 3:00,2188545,105560
2025-5-25 4:00,2219889,105693
2025-5-25 5:00,2248920,105795
2025-5-25 6:00,2277682,105934
2025-5-25 7:00,2309018,106061
2025-5-25 8:00,2340759,106251
2025-5-25 9:00,2372157,106365
2025-5-25 10:00,2404313,106415
2025-5-25 11:00,2435178,106495
2025-5-25 12:00,2465720,106648
2025-5-25 13:00,2497611,106751
2025-5-25 14:00,2527127,106866
2025-5-25 15:00,2558243,106911
2025-5-25 16:00,2591124,106935
2025-5-25 17:00,2623558,107031
