Timestamp,Thpt,Cover
2025-5-11 21:00,197031,90551
2025-5-11 22:00,505464,100967
2025-5-11 23:00,740670,103475
2025-5-12 0:00,1017339,104772
2025-5-12 1:00,1244135,105155
2025-5-12 2:00,1483585,105789
2025-5-12 3:00,1742572,106091
2025-5-12 4:00,1977224,106426
2025-5-12 5:00,2204299,106574
2025-5-12 6:00,2445812,106731
2025-5-12 7:00,2672806,106828
2025-5-12 8:00,2879531,106971
2025-5-12 9:00,3101587,107161
2025-5-12 10:00,3345599,107272
2025-5-12 11:00,3561984,107320
2025-5-12 12:00,3798038,107366
2025-5-12 13:00,4049358,107544
2025-5-12 14:00,4293244,107884
2025-5-12 15:00,4507424,108007
2025-5-12 16:00,4773307,108052
2025-5-12 17:00,4984537,108006
2025-5-12 18:00,5224860,107954
2025-5-12 19:00,5461272,107929
2025-5-12 20:00,5681813,107945
2025-5-12 21:00,5892113,107979
2025-5-12 22:00,6121001,108035
2025-5-12 23:00,6357028,108058
2025-5-13 0:00,6564138,108114
2025-5-13 1:00,6785188,108230
2025-5-13 2:00,7020850,108231
2025-5-13 3:00,7262607,108265
2025-5-13 4:00,7514320,108321
2025-5-13 5:00,7744149,108343
2025-5-13 6:00,7970122,108400
2025-5-13 7:00,8232660,108428
2025-5-13 8:00,8445820,108452
2025-5-13 9:00,8674014,108565
2025-5-13 10:00,8873821,108585
2025-5-13 11:00,9078802,108607
2025-5-13 12:00,9285568,108654
2025-5-13 13:00,9503962,108659
2025-5-13 14:00,9753040,108705
2025-5-13 15:00,9938740,108715
2025-5-13 16:00,10150949,108742
2025-5-13 17:00,10372410,108754
2025-5-13 18:00,10587788,108810
2025-5-13 19:00,10795165,108817
2025-5-13 20:00,11024740,108828
2025-5-13 21:00,11252736,108859
2025-5-13 22:00,11461494,108897
2025-5-13 23:00,11714811,108925
2025-5-14 0:00,11944803,108937
2025-5-14 1:00,12167914,108967
2025-5-14 2:00,12427989,108980
2025-5-14 3:00,12682532,109038
2025-5-14 4:00,12914161,109042
2025-5-14 5:00,13170322,109045
2025-5-14 6:00,13421983,109063
2025-5-14 7:00,13655180,109064
2025-5-14 8:00,13880591,109095
2025-5-14 9:00,14109366,109101
2025-5-14 10:00,14354366,109112
2025-5-14 11:00,14588190,109133
2025-5-14 12:00,14812393,109138
2025-5-14 13:00,15062095,109187
2025-5-14 14:00,15298582,109213
2025-5-14 15:00,15506249,109224
2025-5-14 16:00,15747507,109246
2025-5-14 17:00,16004977,109255
2025-5-14 18:00,16236233,109258
2025-5-14 19:00,16481933,109265
2025-5-14 20:00,16706203,109271
,0,0
