Timestamp,Thpt,Cover
2025-5-24 12:00,138422,167230
2025-5-24 13:00,223700,255238
2025-5-24 14:00,342322,274790
2025-5-24 15:00,384254,280530
2025-5-24 16:00,430051,280426
2025-5-24 17:00,484970,285458
2025-5-24 18:00,527766,291610
2025-5-24 19:00,581130,293899
2025-5-24 20:00,659991,295630
2025-5-24 21:00,722513,298613
2025-5-24 22:00,775488,299748
2025-5-24 23:00,805080,302029
2025-5-25 0:00,837852,302888
2025-5-25 1:00,872889,304183
2025-5-25 2:00,916267,305945
2025-5-25 3:00,950370,307129
2025-5-25 4:00,993454,308464
2025-5-25 5:00,1028240,309326
2025-5-25 6:00,1063718,309844
2025-5-25 7:00,1101867,311450
2025-5-25 8:00,1141819,313590
2025-5-25 9:00,1181392,315544
2025-5-25 10:00,1217676,316262
2025-5-25 11:00,1255943,317495
2025-5-25 12:00,1293239,318738
2025-5-25 13:00,1329046,321408
2025-5-25 14:00,1365081,321940
2025-5-25 15:00,1397645,322841
2025-5-25 16:00,1430190,323790
2025-5-25 17:00,1461160,324679
2025-5-25 18:00,1492535,325957
2025-5-25 19:00,1523224,326105
2025-5-25 20:00,1551751,326911
2025-5-25 21:00,1580874,327530
2025-5-25 22:00,1609047,328818
2025-5-25 23:00,1636455,329073
2025-5-26 0:00,1667657,329576
2025-5-26 1:00,1694613,330047
2025-5-26 2:00,1722133,330558
2025-5-26 3:00,1750137,331268
2025-5-26 4:00,1777046,331885
2025-5-26 5:00,1804739,332543
2025-5-26 6:00,1830729,333032
2025-5-26 7:00,1855639,333892
2025-5-26 8:00,1876320,334985
2025-5-26 9:00,1897113,335306
2025-5-26 10:00,1920445,335702
2025-5-26 11:00,1944979,337282
2025-5-26 12:00,1967456,338090
2025-5-26 13:00,1993020,338857
2025-5-26 14:00,2018178,339117
2025-5-26 15:00,2043813,339895
2025-5-26 16:00,2070907,340100
2025-5-26 17:00,2098972,340405
2025-5-26 18:00,2127437,340874
2025-5-26 19:00,2150812,341211
2025-5-26 20:00,2176032,341262
2025-5-26 21:00,2201409,341722
2025-5-26 22:00,2227161,341866
2025-5-26 23:00,2251821,342643
2025-5-27 0:00,2275911,343416
2025-5-27 1:00,2300257,343964
2025-5-27 2:00,2324791,344329
2025-5-27 3:00,2348046,344458
2025-5-27 4:00,2371264,344745
2025-5-27 5:00,2395383,345059
2025-5-27 6:00,2421297,345563
2025-5-27 7:00,2444346,345854
2025-5-27 8:00,2468770,346215
2025-5-27 9:00,2492483,346743
2025-5-27 10:00,2512374,347170
2025-5-27 11:00,2534781,347548
