Timestamp,Thpt,Cover
2025-5-22 18:00,251983,87849
2025-5-22 19:00,476778,89443
2025-5-22 20:00,605550,90597
2025-5-22 21:00,692684,90711
2025-5-22 22:00,727568,91255
2025-5-22 23:00,745417,91291
2025-5-23 0:00,753460,91350
2025-5-23 1:00,761946,91377
2025-5-23 2:00,771148,91868
2025-5-23 3:00,801862,92639
2025-5-23 4:00,833549,93562
2025-5-23 5:00,865528,93986
2025-5-23 6:00,897297,94374
2025-5-23 7:00,928282,94720
2025-5-23 8:00,950533,94893
2025-5-23 9:00,981464,95139
2025-5-23 10:00,1012172,95264
2025-5-23 11:00,1043439,95423
2025-5-23 12:00,1074560,95623
2025-5-23 13:00,1090026,95766
2025-5-23 14:00,1122312,95889
2025-5-23 15:00,1154325,96135
2025-5-23 16:00,1186707,96312
2025-5-23 17:00,1217214,96491
2025-5-23 18:00,1248999,96628
2025-5-23 19:00,1279766,96801
2025-5-23 20:00,1311027,97167
2025-5-23 21:00,1342733,97510
2025-5-23 22:00,1374366,97781
2025-5-23 23:00,1385343,97830
2025-5-24 0:00,1414445,97964
2025-5-24 1:00,1445596,98157
2025-5-24 2:00,1475271,98295
2025-5-24 3:00,1506108,98506
2025-5-24 4:00,1536654,98617
2025-5-24 5:00,1566323,98833
2025-5-24 6:00,1596548,99057
2025-5-24 7:00,1628783,99229
2025-5-24 8:00,1659281,99322
2025-5-24 9:00,1670085,99341
2025-5-24 10:00,1677663,99363
2025-5-24 11:00,1685411,99378
2025-5-24 12:00,1692816,99454
2025-5-24 13:00,1700763,99671
2025-5-24 14:00,1711750,99743
2025-5-24 15:00,1741345,99813
2025-5-24 16:00,1772869,99889
2025-5-24 17:00,1802693,99998
2025-5-24 18:00,1831750,100181
2025-5-24 19:00,1858805,100299
2025-5-24 20:00,1889073,100360
2025-5-24 21:00,1918857,100394
2025-5-24 22:00,1949010,100521
2025-5-24 23:00,1978901,100598
2025-5-25 0:00,2010007,100989
2025-5-25 1:00,2039723,101030
2025-5-25 2:00,2068271,101262
2025-5-25 3:00,2095633,101320
2025-5-25 4:00,2125643,101447
2025-5-25 5:00,2153438,101544
2025-5-25 6:00,2180976,101677
2025-5-25 7:00,2210978,101800
2025-5-25 8:00,2241367,101981
2025-5-25 9:00,2271429,102090
2025-5-25 10:00,2302216,102138
2025-5-25 11:00,2331767,102214
2025-5-25 12:00,2361009,102361
2025-5-25 13:00,2391543,102460
2025-5-25 14:00,2419802,102570
2025-5-25 15:00,2449593,102614
2025-5-25 16:00,2481074,102636
2025-5-25 17:00,2512128,102728
