Timestamp,Thpt,Cover
2025-5-11 21:00,252961,101838
2025-5-11 22:00,648045,113476
2025-5-11 23:00,949417,116303
2025-5-12 0:00,1304115,117964
2025-5-12 1:00,1594566,118591
2025-5-12 2:00,1901313,119440
2025-5-12 3:00,2233355,119900
2025-5-12 4:00,2534075,120387
2025-5-12 5:00,2824871,120616
2025-5-12 6:00,3134410,120856
2025-5-12 7:00,3425473,121020
2025-5-12 8:00,3689941,121229
2025-5-12 9:00,3974476,121487
2025-5-12 10:00,4287449,121672
2025-5-12 11:00,4565098,121776
2025-5-12 12:00,4866404,121861
2025-5-12 13:00,5189271,122031
2025-5-12 14:00,5501545,122271
2025-5-12 15:00,5775789,122715
2025-5-12 16:00,6116725,122911
2025-5-12 17:00,6387532,122998
2025-5-12 18:00,6695559,123076
2025-5-12 19:00,6997991,123170
2025-5-12 20:00,7281821,123191
2025-5-12 21:00,7550753,123237
2025-5-12 22:00,7844025,123300
2025-5-12 23:00,8145795,123326
2025-5-13 0:00,8411412,123392
2025-5-13 1:00,8694550,123487
2025-5-13 2:00,8996558,123526
2025-5-13 3:00,9306970,123575
2025-5-13 4:00,9629217,123643
2025-5-13 5:00,9924062,123667
2025-5-13 6:00,10213719,123737
2025-5-13 7:00,10549136,123769
2025-5-13 8:00,10822157,123797
2025-5-13 9:00,11115098,123926
2025-5-13 10:00,11370753,123950
2025-5-13 11:00,11632949,123973
2025-5-13 12:00,11899267,124158
2025-5-13 13:00,12178784,124165
2025-5-13 14:00,12498183,124218
2025-5-13 15:00,12735415,124361
2025-5-13 16:00,13009122,124393
2025-5-13 17:00,13291633,124407
2025-5-13 18:00,13568662,124471
2025-5-13 19:00,13833748,124480
2025-5-13 20:00,14127684,124493
2025-5-13 21:00,14419464,124529
2025-5-13 22:00,14690428,124573
2025-5-13 23:00,15013265,124606
2025-5-14 0:00,15307219,124621
2025-5-14 1:00,15592969,124655
2025-5-14 2:00,15927606,124670
2025-5-14 3:00,16252607,124738
2025-5-14 4:00,16551912,124743
2025-5-14 5:00,16878489,124746
2025-5-14 6:00,17200074,124767
2025-5-14 7:00,17498644,124769
2025-5-14 8:00,17785461,124805
2025-5-14 9:00,18068242,124812
2025-5-14 10:00,18396078,124824
2025-5-14 11:00,18695198,124849
2025-5-14 12:00,18981712,124855
2025-5-14 13:00,19301438,124912
2025-5-14 14:00,19607074,124943
2025-5-14 15:00,19871691,124955
2025-5-14 16:00,20180795,124982
2025-5-14 17:00,20510681,124993
2025-5-14 18:00,20808358,124995
2025-5-14 19:00,21120220,125005
2025-5-14 20:00,21408071,125011
