Timestamp,Thpt,Cover
2025-5-6 7:00,11392,80088
2025-5-6 8:00,75476,149815
2025-5-6 9:00,124412,167812
2025-5-6 10:00,167864,175384
2025-5-6 11:00,210008,181975
2025-5-6 12:00,253079,187899
2025-5-6 13:00,296771,192435
2025-5-6 14:00,336934,196886
2025-5-6 15:00,374742,200963
2025-5-6 16:00,411383,203413
2025-5-6 17:00,448887,207319
2025-5-6 18:00,484727,209377
2025-5-6 19:00,527700,212141
2025-5-6 20:00,561077,214483
2025-5-6 21:00,596178,216727
2025-5-6 22:00,635295,218671
2025-5-6 23:00,673507,220065
2025-5-7 0:00,705963,221561
2025-5-7 1:00,738654,222829
2025-5-7 2:00,767556,223854
2025-5-7 3:00,805147,225248
2025-5-7 4:00,841986,226261
2025-5-7 5:00,879352,227149
2025-5-7 6:00,914577,228304
2025-5-7 7:00,952414,229472
2025-5-7 8:00,989490,230752
2025-5-7 9:00,1021370,231411
2025-5-7 10:00,1055554,232178
2025-5-7 11:00,1091046,233730
2025-5-7 12:00,1121950,234374
2025-5-7 13:00,1154417,235122
2025-5-7 14:00,1192939,235934
2025-5-7 15:00,1225466,236607
2025-5-7 16:00,1255905,237430
2025-5-7 17:00,1295052,238180
2025-5-7 18:00,1330437,239218
2025-5-7 19:00,1371483,240250
2025-5-7 20:00,1408846,240991
2025-5-7 21:00,1435254,241484
2025-5-7 22:00,1472604,242265
2025-5-7 23:00,1508935,242715
2025-5-8 0:00,1540798,243415
2025-5-8 1:00,1569037,243797
2025-5-8 2:00,1602140,244603
2025-5-8 3:00,1635827,245053
2025-5-8 4:00,1667349,245512
2025-5-8 5:00,1699726,246158
2025-5-8 6:00,1735991,246482
2025-5-8 7:00,1770630,247258
2025-5-8 8:00,1799253,247818
2025-5-8 9:00,1838482,248521
2025-5-8 10:00,1867839,249387
2025-5-8 11:00,1903014,249773
2025-5-8 12:00,1937693,250232
2025-5-8 13:00,1971575,250549
2025-5-8 14:00,2002998,251003
2025-5-8 15:00,2038237,251378
2025-5-8 16:00,2071926,251856
2025-5-8 17:00,2102570,252777
2025-5-8 18:00,2135920,253121
2025-5-8 19:00,2165637,253443
2025-5-8 20:00,2197472,253835
2025-5-8 21:00,2228169,254451
2025-5-8 22:00,2260833,254837
2025-5-8 23:00,2285788,255127
2025-5-9 0:00,2313492,255585
2025-5-9 1:00,2339979,255944
2025-5-9 2:00,2374568,256291
2025-5-9 3:00,2405694,256584
2025-5-9 4:00,2432958,256820
2025-5-9 5:00,2461766,257213
2025-5-9 6:00,2492790,257551
