Timestamp,Thpt,Cover
2025-5-6 7:00,10978,79477
2025-5-6 8:00,74879,149005
2025-5-6 9:00,123675,166950
2025-5-6 10:00,167002,174500
2025-5-6 11:00,209024,181072
2025-5-6 12:00,251972,186979
2025-5-6 13:00,295539,191502
2025-5-6 14:00,335586,195940
2025-5-6 15:00,373286,200006
2025-5-6 16:00,409822,202448
2025-5-6 17:00,447219,206344
2025-5-6 18:00,482956,208395
2025-5-6 19:00,525806,211151
2025-5-6 20:00,559087,213486
2025-5-6 21:00,594087,215724
2025-5-6 22:00,633092,217663
2025-5-6 23:00,671195,219053
2025-5-7 0:00,703558,220544
2025-5-7 1:00,736155,221809
2025-5-7 2:00,764974,222831
2025-5-7 3:00,802457,224221
2025-5-7 4:00,839191,225231
2025-5-7 5:00,876449,226117
2025-5-7 6:00,911573,227269
2025-5-7 7:00,949301,228433
2025-5-7 8:00,986271,229709
2025-5-7 9:00,1018059,230366
2025-5-7 10:00,1052145,231131
2025-5-7 11:00,1087536,232679
2025-5-7 12:00,1118351,233321
2025-5-7 13:00,1150725,234067
2025-5-7 14:00,1189137,234876
2025-5-7 15:00,1221570,235548
2025-5-7 16:00,1251922,236368
2025-5-7 17:00,1290956,237116
2025-5-7 18:00,1326240,238151
2025-5-7 19:00,1367169,239180
2025-5-7 20:00,1404424,239918
2025-5-7 21:00,1430757,240410
2025-5-7 22:00,1467999,241189
2025-5-7 23:00,1504227,241638
2025-5-8 0:00,1535998,242336
2025-5-8 1:00,1564156,242717
2025-5-8 2:00,1597164,243520
2025-5-8 3:00,1630755,243969
2025-5-8 4:00,1662186,244427
2025-5-8 5:00,1694470,245071
2025-5-8 6:00,1730631,245394
2025-5-8 7:00,1765171,246168
2025-5-8 8:00,1793712,246727
2025-5-8 9:00,1832829,247427
2025-5-8 10:00,1862101,248291
2025-5-8 11:00,1897175,248676
2025-5-8 12:00,1931755,249133
2025-5-8 13:00,1965540,249450
2025-5-8 14:00,1996873,249902
2025-5-8 15:00,2032010,250276
2025-5-8 16:00,2065603,250753
2025-5-8 17:00,2096159,251671
2025-5-8 18:00,2129413,252015
2025-5-8 19:00,2159045,252335
2025-5-8 20:00,2190788,252726
2025-5-8 21:00,2221397,253340
2025-5-8 22:00,2253968,253725
2025-5-8 23:00,2278851,254014
2025-5-9 0:00,2306476,254471
2025-5-9 1:00,2332887,254829
2025-5-9 2:00,2367377,255175
2025-5-9 3:00,2398414,255467
2025-5-9 4:00,2425600,255702
2025-5-9 5:00,2454325,256094
2025-5-9 6:00,2485260,256431
